city_code,city_name,year,gdp,pop,second_share,region
208500,荆州,2018,55013.8,434.6,48.5,中部
208500,荆州,2019,57072.4,434.6,48.2,中部
208500,荆州,2020,61181.9,440.1,47.9,中部
208500,荆州,2021,66470.4,440.6,47.6,中部
208500,荆州,2022,73252.6,443.9,47.3,中部
208500,荆州,2023,78227.3,443.6,47,中部
208500,荆州,2024,83810.8,445.7,46.7,中部
208600,黄冈,2012,32644.4,455.4,43.4,中部
208600,黄冈,2013,34429.3,457.3,43.1,中部
208600,黄冈,2014,36286.4,458.7,42.8,中部
208600,黄冈,2015,40352.8,459.8,42.5,中部
208600,黄冈,2016,43290.6,461.1,42.2,中部
208600,黄冈,2017,44987.5,464.3,41.9,中部
208600,黄冈,2018,48033.6,465,41.6,中部
208600,黄冈,2019,52679.5,468.8,41.3,中部
208600,黄冈,2020,58074.2,468.6,41,中部
208600,黄冈,2021,60886,470.5,40.7,中部
208600,黄冈,2022,65995,472.6,40.4,中部
208600,黄冈,2023,70215.1,476.5,40.1,中部
208600,黄冈,2024,74407.1,479.9,39.8,中部
208700,咸宁,2012,25503.4,524.1,55.3,中部
208700,咸宁,2013,27612,523.7,55,中部
208700,咸宁,2014,28741.8,525.6,54.7,中部
208700,咸宁,2015,31695,527.9,54.4,中部
208700,咸宁,2016,34651.2,529.2,54.1,中部
208700,咸宁,2017,37227.9,531.7,53.8,中部
208700,咸宁,2018,39894,534.2,53.5,中部
208700,咸宁,2019,42211.6,537.6,53.2,中部
208700,咸宁,2020,45158.5,538.9,52.9,中部
208700,咸宁,2021,50518.7,540.6,52.6,中部
208700,咸宁,2022,53149.8,542.1,52.3,中部
208700,咸宁,2023,57388.5,542.8,52,中部
208700,咸宁,2024,60846.4,543.3,51.7,中部
208800,长沙,2012,44950.2,264,48.2,中部
208800,长沙,2013,47710.6,264.6,47.9,中部
208800,长沙,2014,52954.9,265.2,47.6,中部
208800,长沙,2015,55881.9,266.4,47.3,中部
208800,长沙,2016,57715,268.2,47,中部
208800,长沙,2017,62795.4,269.6,46.7,中部
208800,长沙,2018,68980.5,271,46.4,中部
208800,长沙,2019,71809.2,273.3,46.1,中部
208800,长沙,2020,75127.2,276.3,45.8,中部
208800,长沙,2021,81906.8,276.4,45.5,中部
208800,长沙,2022,85249.2,277.4,45.2,中部
208800,长沙,2023,92618,277.9,44.9,中部
208800,长沙,2024,98883,279.9,44.6,中部
208900,株洲,2012,38875.6,628.8,50.5,中部
208900,株洲,2013,42546.4,635.4,50.2,中部
208900,株洲,2014,46310,639.3,49.9,中部
208900,株洲,2015,49716.5,645.5,49.6,中部
208900,株洲,2016,53237.3,648.6,49.3,中部
208900,株洲,2017,58290.1,648.3,49,中部
208900,株洲,2018,61971.8,651.8,48.7,中部
208900,株洲,2019,67204.3,655.7,48.4,中部
208900,株洲,2020,71836.1,656.8,48.1,中部
208900,株洲,2021,78713.7,656.6,47.8,中部
208900,株洲,2022,84955.4,659.1,47.5,中部
208900,株洲,2023,88732.7,662.2,47.2,中部
208900,株洲,2024,96817.9,668.7,46.9,中部
209000,湘潭,2012,28808.9,559.6,40.9,中部
209000,湘潭,2013,31801.2,562.6,40.6,中部
209000,湘潭,2014,34454.5,565.7,40.3,中部
209000,湘潭,2015,36906.3,570.6,40,中部
209000,湘潭,2016,38532.1,573.3,39.7,中部
209000,湘潭,2017,40740.7,579.4,39.4,中部
209000,湘潭,2018,43481.4,585.7,39.1,中部
209000,湘潭,2019,47336.4,588.8,38.8,中部
209000,湘潭,2020,50189.9,594.1,38.5,中部
209000,湘潭,2021,52729.8,598.3,38.2,中部
209000,湘潭,2022,56105.9,600.2,37.9,中部
209000,湘潭,2023,60981.6,602,37.6,中部
209000,湘潭,2024,65268.2,605.4,37.3,中部
209100,衡阳,2012,13262.4,350.3,39.6,中部
209100,衡阳,2013,14334.7,352.3,39.3,中部
209100,衡阳,2014,15416.2,355.5,39,中部
209100,衡阳,2015,16064.4,356.7,38.7,中部
209100,衡阳,2016,17757.7,358.9,38.4,中部
209100,衡阳,2017,18698.5,361.3,38.1,中部
209100,衡阳,2018,19867.8,362.3,37.8,中部
209100,衡阳,2019,20583.3,363.9,37.5,中部
209100,衡阳,2020,22628.4,366,37.2,中部
209100,衡阳,2021,24467.5,368.5,36.9,中部
209100,衡阳,2022,26480.9,370.2,36.6,中部
209100,衡阳,2023,28164.7,372.4,36.3,中部
209100,衡阳,2024,29584.3,373.2,36,中部
209200,邵阳,2012,32684,636.4,46.7,中部
209200,邵阳,2013,34305.7,641.9,46.4,中部
209200,邵阳,2014,37740.5,644.8,46.1,中部
209200,邵阳,2015,40054.7,648.3,45.8,中部
209200,邵阳,2016,41321.5,653.1,45.5,中部
209200,邵阳,2017,46233.1,655.9,45.2,中部
209200,邵阳,2018,50602.8,658.2,44.9,中部
209200,邵阳,2019,53782.9,665.1,44.6,中部
209200,邵阳,2020,57103.3,669,44.3,中部
209200,邵阳,2021,62443.1,677.3,44,中部
209200,邵阳,2022,65868.6,681.6,43.7,中部
209200,邵阳,2023,71946.2,686.7,43.4,中部
209200,邵阳,2024,76473.3,690.8,43.1,中部
209300,岳阳,2012,37008.7,390.5,56.2,中部
209300,岳阳,2013,39403.6,394.4,55.9,中部
209300,岳阳,2014,41077.3,397.8,55.6,中部
209300,岳阳,2015,41929.2,397,55.3,中部
209300,岳阳,2016,43577.7,399,55,中部
209300,岳阳,2017,45929.5,401.5,54.7,中部
209300,岳阳,2018,49308.3,405.4,54.4,中部
209300,岳阳,2019,53265.2,406.1,54.1,中部
209300,岳阳,2020,56416.3,407.1,53.8,中部
209300,岳阳,2021,61937.7,410.2,53.5,中部
209300,岳阳,2022,65448.7,410.3,53.2,中部
209300,岳阳,2023,70245.3,414.4,52.9,中部
209300,岳阳,2024,75558.5,417.4,52.6,中部
209400,常德,2012,46675.4,497.7,54.1,中部
209400,常德,2013,50729,499.7,53.8,中部
209400,常德,2014,55596.3,502.1,53.5,中部
209400,常德,2015,60906.1,503.3,53.2,中部
209400,常德,2016,66543.8,507.4,52.9,中部
209400,常德,2017,70051.2,508.2,52.6,中部
209400,常德,2018,74146.4,511.9,52.3,中部
209400,常德,2019,77912.7,515.1,52,中部
209400,常德,2020,80514.9,518.9,51.7,中部
209400,常德,2021,87898,520,51.4,中部
209400,常德,2022,93254.6,519.6,51.1,中部
209400,常德,2023,100665.4,524.9,50.8,中部
209400,常德,2024,113131.9,527.2,50.5,中部
209500,郴州,2012,8177.3,443.7,57.9,中部
209500,郴州,2013,8966.2,447,57.6,中部
209500,郴州,2014,9522.9,451.5,57.3,中部
209500,郴州,2015,10592,451.7,57,中部
209500,郴州,2016,11863.2,451.5,56.7,中部
209500,郴州,2017,12597.4,451.6,56.4,中部
209500,郴州,2018,13580.8,452.8,56.1,中部
209500,郴州,2019,14165.2,453.3,55.8,中部
209500,郴州,2020,15269.5,455.9,55.5,中部
209500,郴州,2021,15963.8,461.1,55.2,中部
209500,郴州,2022,16630.7,464,54.9,中部
209500,郴州,2023,18152.7,465.6,54.6,中部
209500,郴州,2024,19371.4,468,54.3,中部
209600,永州,2012,66146.7,353.6,47,中部
209600,永州,2013,70540.3,355.3,46.7,中部
209600,永州,2014,74757.7,356.8,46.4,中部
209600,永州,2015,79908.4,358.6,46.1,中部
209600,永州,2016,84736.4,362.7,45.8,中部
209600,永州,2017,89677.6,362.4,45.5,中部
209600,永州,2018,99451.7,364.6,45.2,中部
209600,永州,2019,107099.4,365.5,44.9,中部
209600,永州,2020,115155,367.4,44.6,中部
209600,永州,2021,119361.8,369.1,44.3,中部
209600,永州,2022,130125.6,371.2,44,中部
209600,永州,2023,137000.5,374.6,43.7,中部
209600,永州,2024,151364.6,376.3,43.4,中部
209700,怀化,2012,37006.3,430.7,51.3,中部
209700,怀化,2013,39968.6,433.2,51,中部
209700,怀化,2014,41313.1,436.1,50.7,中部
209700,怀化,2015,43537.4,437.5,50.4,中部
209700,怀化,2016,47509.3,437.4,50.1,中部
209700,怀化,2017,51947,441.3,49.8,中部
209700,怀化,2018,53829.7,444.4,49.5,中部
209700,怀化,2019,57128.3,448,49.2,中部
209700,怀化,2020,59983.3,450.4,48.9,中部
209700,怀化,2021,65404.9,452.3,48.6,中部
209700,怀化,2022,68169.4,454.8,48.3,中部
209700,怀化,2023,74191.4,455.4,48,中部
209700,怀化,2024,80483,456.7,47.7,中部
209800,广州,2012,38365.1,410,52.9,东部
209800,广州,2013,41316,411.5,52.6,东部
209800,广州,2014,44565.8,413.8,52.3,东部
209800,广州,2015,48909.5,417.8,52,东部
209800,广州,2016,51439.6,418.9,51.7,东部
209800,广州,2017,56226,420.6,51.4,东部
209800,广州,2018,60228.1,423.4,51.1,东部
209800,广州,2019,61609.5,425.1,50.8,东部
209800,广州,2020,68838.1,427.5,50.5,东部
209800,广州,2021,75077.1,427,50.2,东部
209800,广州,2022,81568.7,431,49.9,东部
209800,广州,2023,89860.1,435.1,49.6,东部
209800,广州,2024,96120.5,436.7,49.3,东部
209900,深圳,2012,29258.3,610.7,46,东部
209900,深圳,2013,30395,613.2,45.7,东部
209900,深圳,2014,31063.8,615.8,45.4,东部
209900,深圳,2015,33869.8,619,45.1,东部
209900,深圳,2016,35943.8,621.9,44.8,东部
209900,深圳,2017,38391.3,626.1,44.5,东部
209900,深圳,2018,40947.3,629.6,44.2,东部
209900,深圳,2019,44609.1,633.2,43.9,东部
209900,深圳,2020,47322.9,636.8,43.6,东部
209900,深圳,2021,51773.5,640.7,43.3,东部
209900,深圳,2022,57874.6,643.1,43,东部
209900,深圳,2023,59514.1,646.2,42.7,东部
209900,深圳,2024,62944.6,649.9,42.4,东部
210000,珠海,2012,12275.3,557.5,48,东部
210000,珠海,2013,13115.5,559.3,47.7,东部
210000,珠海,2014,14054.9,560.9,47.4,东部
210000,珠海,2015,15180.1,565.6,47.1,东部
210000,珠海,2016,16263.1,568,46.8,东部
210000,珠海,2017,17293.7,571.3,46.5,东部
210000,珠海,2018,18264.2,571.7,46.2,东部
210000,珠海,2019,19637.8,571.1,45.9,东部
210000,珠海,2020,20701.5,574.2,45.6,东部
210000,珠海,2021,22138.2,578.3,45.3,东部
210000,珠海,2022,23739.4,581,45,东部
210000,珠海,2023,25797.6,584.2,44.7,东部
210000,珠海,2024,28543.5,587.8,44.4,东部
210100,汕头,2012,90142.6,337.4,35,东部
210100,汕头,2013,97040.3,340.3,34.7,东部
210100,汕头,2014,106395.8,341.4,34.4,东部
210100,汕头,2015,113112,343.3,34.1,东部
210100,汕头,2016,120095.3,346.5,33.8,东部
210100,汕头,2017,131994.8,347.9,33.5,东部
210100,汕头,2018,142140.2,348.8,33.2,东部
210100,汕头,2019,155054.6,349.5,32.9,东部
210100,汕头,2020,166474.5,351.8,32.6,东部
210100,汕头,2021,179602.3,353.7,32.3,东部
210100,汕头,2022,196237,355.4,32,东部
210100,汕头,2023,208263.3,358.3,31.7,东部
210100,汕头,2024,232023.3,359.6,31.4,东部
210200,佛山,2012,57156.3,544.2,48,东部
210200,佛山,2013,62336.1,547.8,47.7,东部
210200,佛山,2014,66209.9,552.6,47.4,东部
210200,佛山,2015,72365.2,556.2,47.1,东部
210200,佛山,2016,77101.8,558.9,46.8,东部
210200,佛山,2017,81591.2,560.1,46.5,东部
210200,佛山,2018,83113.7,561.9,46.2,东部
210200,佛山,2019,89079.2,563.4,45.9,东部
210200,佛山,2020,93427,565,45.6,东部
210200,佛山,2021,100934.8,571.5,45.3,东部
210200,佛山,2022,110139.6,570.9,45,东部
210200,佛山,2023,117732.4,572.3,44.7,东部
210200,佛山,2024,125715.3,576.5,44.4,东部
210300,韶关,2012,19588.7,336,44.9,东部
210300,韶关,2013,21833.5,336.4,44.6,东部
210300,韶关,2014,22974.7,337.8,44.3,东部
210300,韶关,2015,24871.8,339.7,44,东部
210300,韶关,2016,26629.6,342.3,43.7,东部
210300,韶关,2017,28635.1,343,43.4,东部
210300,韶关,2018,30843.9,343.6,43.1,东部
210300,韶关,2019,34279.6,345.6,42.8,东部
210300,韶关,2020,36654.6,347.9,42.5,东部
210300,韶关,2021,38056.7,349.8,42.2,东部
210300,韶关,2022,40281.8,352.5,41.9,东部
210300,韶关,2023,42805.1,354.6,41.6,东部
210300,韶关,2024,45335.9,355.1,41.3,东部
210400,湛江,2012,31293.6,500.2,38.8,东部
210400,湛江,2013,33930,501.8,38.5,东部
210400,湛江,2014,35389.3,504.8,38.2,东部
210400,湛江,2015,38022.4,507.7,37.9,东部
210400,湛江,2016,40694.5,512.3,37.6,东部
210400,湛江,2017,44466.1,514.8,37.3,东部
210400,湛江,2018,47415.1,516.9,37,东部
210400,湛江,2019,50469.3,520.2,36.7,东部
210400,湛江,2020,52692.6,522.6,36.4,东部
210400,湛江,2021,56435,528.1,36.1,东部
210400,湛江,2022,62608.7,531.2,35.8,东部
210400,湛江,2023,65420.1,535.1,35.5,东部
210400,湛江,2024,72580,539.2,35.2,东部
210500,肇庆,2012,52807.1,452.7,49.2,东部
210500,肇庆,2013,58152,455.7,48.9,东部
210500,肇庆,2014,62051.5,457.3,48.6,东部
210500,肇庆,2015,68367.5,458.5,48.3,东部
210500,肇庆,2016,74814.7,460.3,48,东部
210500,肇庆,2017,79146.2,463.4,47.7,东部
210500,肇庆,2018,82648.3,466.3,47.4,东部
210500,肇庆,2019,89177.8,469.1,47.1,东部
210500,肇庆,2020,95065.2,471.6,46.8,东部
210500,肇庆,2021,104544.7,473.6,46.5,东部
210500,肇庆,2022,113634,477.4,46.2,东部
210500,肇庆,2023,121659.3,483.1,45.9,东部
210500,肇庆,2024,128159.6,485.7,45.6,东部
210600,江门,2012,20749.2,611.7,39.6,东部
210600,江门,2013,22163.8,612.2,39.3,东部
210600,江门,2014,23475.8,616.9,39,东部
210600,江门,2015,24767.9,622.7,38.7,东部
210600,江门,2016,26685.5,623.4,38.4,东部
210600,江门,2017,28108.3,626.4,38.1,东部
210600,江门,2018,29311.4,626.9,37.8,东部
210600,江门,2019,30881.3,628.7,37.5,东部
210600,江门,2020,33312.1,629.9,37.2,东部
210600,江门,2021,35004.4,631.8,36.9,东部
210600,江门,2022,36916.5,640.2,36.6,东部
210600,江门,2023,40325.1,642.1,36.3,东部
210600,江门,2024,44568.6,646.3,36,东部
210700,茂名,2012,10320.2,454,33.5,东部
210700,茂名,2013,10952.2,456.9,33.2,东部
210700,茂名,2014,11525.3,458.8,32.9,东部
210700,茂名,2015,12233.1,460.3,32.6,东部
210700,茂名,2016,13277.9,460.6,32.3,东部
210700,茂名,2017,14270.8,463.7,32,东部
210700,茂名,2018,14837.9,466.6,31.7,东部
210700,茂名,2019,15702.2,470.2,31.4,东部
210700,茂名,2020,16850.7,473.8,31.1,东部
210700,茂名,2021,17639.9,473,30.8,东部
210700,茂名,2022,18538.6,473,30.5,东部
210700,茂名,2023,19423.7,473.9,30.2,东部
210700,茂名,2024,20662.7,477.1,29.9,东部
210800,惠州,2012,11491.2,505.3,44,东部
210800,惠州,2013,12562.2,506.5,43.7,东部
210800,惠州,2014,13161,508.9,43.4,东部
210800,惠州,2015,14199.5,510.3,43.1,东部
210800,惠州,2016,14984.9,510.4,42.8,东部
210800,惠州,2017,15636.3,512.9,42.5,东部
210800,惠州,2018,16752.4,517.2,42.2,东部
210800,惠州,2019,17795.4,522.5,41.9,东部
210800,惠州,2020,18920.8,528.7,41.6,东部
210800,惠州,2021,20366.1,531.2,41.3,东部
210800,惠州,2022,21079.1,533.6,41,东部
210800,惠州,2023,22662,536.4,40.7,东部
210800,惠州,2024,24363.7,540,40.4,东部
210900,中山,2012,56510.4,519.5,47.4,东部
210900,中山,2013,60675.5,519.2,47.1,东部
210900,中山,2014,65525.5,520,46.8,东部
210900,中山,2015,69878.1,522.2,46.5,东部
210900,中山,2016,76817.2,523,46.2,东部
210900,中山,2017,84273.6,525.3,45.9,东部
210900,中山,2018,92218.2,528.1,45.6,东部
210900,中山,2019,98222.8,530.8,45.3,东部
210900,中山,2020,104690.3,533.8,45,东部
210900,中山,2021,108090.6,535,44.7,东部
210900,中山,2022,119546.4,538.2,44.4,东部
210900,中山,2023,131337.5,541.2,44.1,东部
210900,中山,2024,141889.2,545.5,43.8,东部
211000,成都,2012,93413.9,553.8,39.7,西部
211000,成都,2013,101326.8,558.4,39.4,西部
211000,成都,2014,107486.2,561.2,39.1,西部
211000,成都,2015,114781.5,563.7,38.8,西部
211000,成都,2016,127740.9,565.3,38.5,西部
211000,成都,2017,136471.1,568.4,38.2,西部
211000,成都,2018,143283.1,568.6,37.9,西部
211000,成都,2019,150579.4,571.9,37.6,西部
211000,成都,2020,161971.5,574.4,37.3,西部
211000,成都,2021,172108.2,577.3,37,西部
211000,成都,2022,183010.4,581.4,36.7,西部
211000,成都,2023,204872.7,583.2,36.4,西部
211000,成都,2024,220902.9,585.7,36.1,西部
211100,自贡,2012,29444.7,463.6,43.4,西部
211100,自贡,2013,30100.2,463.9,43.1,西部
211100,自贡,2014,31002.5,465,42.8,西部
211100,自贡,2015,34316.7,470.4,42.5,西部
211100,自贡,2016,36210,475.2,42.2,西部
211100,自贡,2017,38285.9,475.9,41.9,西部
211100,自贡,2018,41201.2,477.8,41.6,西部
211100,自贡,2019,44031.9,479.7,41.3,西部
211100,自贡,2020,47715.4,482.8,41,西部
211100,自贡,2021,51463.8,486,40.7,西部
211100,自贡,2022,54923.9,486.8,40.4,西部
211100,自贡,2023,59589.4,490.9,40.1,西部
211100,自贡,2024,63029.3,495,39.8,西部
211200,泸州,2012,23840.3,630.4,48.9,西部
211200,泸州,2013,25820.5,632.6,48.6,西部
211200,泸州,2014,27705.9,634.3,48.3,西部
211200,泸州,2015,30794.4,636.1,48,西部
211200,泸州,2016,31970.1,639.2,47.7,西部
211200,泸州,2017,32787.5,646,47.4,西部
211200,泸州,2018,34749,648.3,47.1,西部
211200,泸州,2019,37800.4,651.7,46.8,西部
211200,泸州,2020,39849.6,654.1,46.5,西部
211200,泸州,2021,43065.6,657.8,46.2,西部
211200,泸州,2022,45738.6,661.8,45.9,西部
211200,泸州,2023,47536.7,663.7,45.6,西部
211200,泸州,2024,49406.2,669.8,45.3,西部
211300,德阳,2012,12722.2,367.7,62.5,西部
211300,德阳,2013,13179.5,369.7,62.2,西部
211300,德阳,2014,14136.5,371.7,61.9,西部
211300,德阳,2015,15644.8,373,61.6,西部
211300,德阳,2016,16930.3,372.1,61.3,西部
211300,德阳,2017,18032.3,373.3,61,西部
211300,德阳,2018,19228.1,376.5,60.7,西部
211300,德阳,2019,20392.6,378.2,60.4,西部
211300,德阳,2020,21567.8,380.9,60.1,西部
211300,德阳,2021,24344.5,381.6,59.8,西部
211300,德阳,2022,26089.9,383.8,59.5,西部
211300,德阳,2023,28493.2,386.4,59.2,西部
211300,德阳,2024,29965.7,388.1,58.9,西部
211400,绵阳,2012,23648.7,610.5,56,西部
211400,绵阳,2013,24444,614.6,55.7,西部
211400,绵阳,2014,25337.3,617,55.4,西部
211400,绵阳,2015,26204.5,620.8,55.1,西部
211400,绵阳,2016,27721.8,621.9,54.8,西部
211400,绵阳,2017,29427.8,627.3,54.5,西部
211400,绵阳,2018,31077,631.7,54.2,西部
211400,绵阳,2019,34536.6,634,53.9,西部
211400,绵阳,2020,36407.6,638.2,53.6,西部
211400,绵阳,2021,38718.1,639.5,53.3,西部
211400,绵阳,2022,42282.6,644.7,53,西部
211400,绵阳,2023,45805.6,650.1,52.7,西部
211400,绵阳,2024,49017.2,653.2,52.4,西部
211500,乐山,2012,17478.2,811.6,27.6,西部
211500,乐山,2013,19057.4,814.6,27.3,西部
211500,乐山,2014,20353,819.4,27,西部
211500,乐山,2015,21338.8,820.7,26.7,西部
211500,乐山,2016,23406.8,828.9,26.4,西部
211500,乐山,2017,24238.6,833.8,26.1,西部
211500,乐山,2018,24891.9,840.2,25.8,西部
211500,乐山,2019,25960.4,847.6,25.5,西部
211500,乐山,2020,27210.8,851.1,25.2,西部
211500,乐山,2021,30130.8,855.1,24.9,西部
211500,乐山,2022,31148.8,865.7,24.6,西部
211500,乐山,2023,33099.2,867,24.3,西部
211500,乐山,2024,35721.7,876.3,24,西部
211600,南充,2012,28576.3,133.4,60.7,西部
211600,南充,2013,29891.9,134.8,60.4,西部
211600,南充,2014,31931.9,135.5,60.1,西部
211600,南充,2015,34142.8,136,59.8,西部
211600,南充,2016,37264.7,136.4,59.5,西部
211600,南充,2017,39814,136.6,59.2,西部
211600,南充,2018,43184.6,137.2,58.9,西部
211600,南充,2019,47956.3,138,58.6,西部
211600,南充,2020,51415.9,138.7,58.3,西部
211600,南充,2021,55595.4,139.3,58,西部
211600,南充,2022,60830.7,139.8,57.7,西部
211600,南充,2023,64262.8,140.3,57.4,西部
211600,南充,2024,70264.3,141,57.1,西部
211700,宜宾,2012,37795.6,311.1,30.9,西部
211700,宜宾,2013,40733.2,314,30.6,西部
211700,宜宾,2014,43008.6,316.8,30.3,西部
211700,宜宾,2015,46274.9,317.2,30,西部
211700,宜宾,2016,51248.8,319.2,29.7,西部
211700,宜宾,2017,56076.6,318.9,29.4,西部
211700,宜宾,2018,59655.1,319.5,29.1,西部
211700,宜宾,2019,63946.9,320.3,28.8,西部
211700,宜宾,2020,68041.7,321.2,28.5,西部
211700,宜宾,2021,74632.1,322.4,28.2,西部
211700,宜宾,2022,80472.9,323.4,27.9,西部
211700,宜宾,2023,87893.5,324.7,27.6,西部
211700,宜宾,2024,95608.6,325,27.3,西部
211800,西安,2012,65474.9,229,37.1,西部
211800,西安,2013,70433.7,229.6,36.8,西部
211800,西安,2014,74506.4,231.3,36.5,西部
211800,西安,2015,76112.5,230.7,36.2,西部
211800,西安,2016,82153.1,232.6,35.9,西部
211800,西安,2017,87331.6,233.6,35.6,西部
211800,西安,2018,94038.6,234.7,35.3,西部
211800,西安,2019,102216.2,235.7,35,西部
211800,西安,2020,105836.1,237.2,34.7,西部
211800,西安,2021,118155.9,239.3,34.4,西部
211800,西安,2022,129771.2,240.9,34.1,西部
211800,西安,2023,140836.8,242.3,33.8,西部
211800,西安,2024,148009.4,243.3,33.5,西部
211900,兰州,2012,104310.9,507.7,55,西部
211900,兰州,2013,112802.8,508.7,54.7,西部
211900,兰州,2014,121004.7,511.5,54.4,西部
211900,兰州,2015,131018.2,514.3,54.1,西部
211900,兰州,2016,140507.2,516.4,53.8,西部
211900,兰州,2017,146702.4,517.7,53.5,西部
211900,兰州,2018,151788.9,520.8,53.2,西部
211900,兰州,2019,159708.2,526.1,52.9,西部
211900,兰州,2020,170656.1,528.2,52.6,西部
211900,兰州,2021,184664.3,530.9,52.3,西部
211900,兰州,2022,201963.9,532.5,52,西部
211900,兰州,2023,219019.5,536.1,51.7,西部
211900,兰州,2024,235357.5,538.2,51.4,西部
212000,贵阳,2012,32820.4,484.7,40.7,西部
212000,贵阳,2013,35822.8,486,40.4,西部
212000,贵阳,2014,38088.6,487.2,40.1,西部
212000,贵阳,2015,40860.5,490.8,39.8,西部
212000,贵阳,2016,44316.7,492.5,39.5,西部
212000,贵阳,2017,48432.6,496.6,39.2,西部
212000,贵阳,2018,52808.1,497.8,38.9,西部
212000,贵阳,2019,59047.4,500.7,38.6,西部
212000,贵阳,2020,63599,503.1,38.3,西部
212000,贵阳,2021,67842.5,504.8,38,西部
212000,贵阳,2022,71896.5,505.6,37.7,西部
212000,贵阳,2023,77265.5,507.5,37.4,西部
212000,贵阳,2024,82465.4,513.1,37.1,西部
